Zone,Zone_Name,District_Code,District,Block_Code,Block_Name,PC_No,PC_Name,AC_No,AC_Name,Gram_Panchayat_Code,Gram_Panchayat,Organisational_District
3,Nadia & Murshidabad,320,Nadia,3038,Nakashipara,12,Krishnanagar,79,Palashipara,110895,Haranagar,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3038,Nakashipara,12,Krishnanagar,79,Palashipara,110892,Dhananjaypur,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3042,Tehatta-I,12,Krishnanagar,79,Palashipara,110936,Chanderghat,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3042,Tehatta-I,12,Krishnanagar,79,Palashipara,110941,Pathatghata-Ii,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3033,Karimpur-Ii,12,Krishnanagar,78,Tehatta,110843,Dighal Kandi,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3033,Karimpur-Ii,12,Krishnanagar,78,Tehatta,110845,Nandanpur,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3033,Karimpur-Ii,12,Krishnanagar,78,Tehatta,110847,Narayanpur-Ii,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3033,Karimpur-Ii,12,Krishnanagar,78,Tehatta,110846,Narayanpur-I,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3042,Tehatta-I,12,Krishnanagar,78,Tehatta,110937,Chhitka,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3042,Tehatta-I,12,Krishnanagar,78,Tehatta,110939,Natna,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3042,Tehatta-I,12,Krishnanagar,78,Tehatta,110938,Kanainagar,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3042,Tehatta-I,12,Krishnanagar,78,Tehatta,110943,Shyamnagar,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3042,Tehatta-I,12,Krishnanagar,78,Tehatta,110935,Betai-Ii,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3042,Tehatta-I,12,Krishnanagar,78,Tehatta,110934,Batai-I,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3042,Tehatta-I,12,Krishnanagar,78,Tehatta,110942,Raghunathpur,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3042,Tehatta-I,12,Krishnanagar,78,Tehatta,110944,Tehatta,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3042,Tehatta-I,12,Krishnanagar,78,Tehatta,110940,Patharghata-I,Krishnanagar
7,The Parganas,304,South 24 Parganas,2769,Namkhana,20,Mathurapur,131,Kakdwip,108241,Budhakhali,Sundarban
7,The Parganas,304,South 24 Parganas,2769,Namkhana,20,Mathurapur,131,Kakdwip,108246,Narayanpur,Sundarban
7,The Parganas,304,South 24 Parganas,2755,Diamond Harbour-I,20,Mathurapur,142,Magrahat Paschim,108092,Netra,Sundarban
7,The Parganas,304,South 24 Parganas,2767,Mathurapur I,20,Mathurapur,135,Mandirbazar,108226,Mathurapur Purba,Sundarban
7,The Parganas,304,South 24 Parganas,2767,Mathurapur I,20,Mathurapur,135,Mandirbazar,108229,Uttar Lakshminarayanpur,Sundarban
7,The Parganas,304,South 24 Parganas,2767,Mathurapur I,20,Mathurapur,135,Mandirbazar,108225,Mathurapur Paschim,Sundarban
7,The Parganas,304,South 24 Parganas,2767,Mathurapur I,20,Mathurapur,135,Mandirbazar,108221,Dakshin Lakshminarayanpur,Sundarban
7,The Parganas,304,South 24 Parganas,2767,Mathurapur I,20,Mathurapur,134,Raidighi,108228,Shankarpur,Sundarban
7,The Parganas,304,South 24 Parganas,2767,Mathurapur I,20,Mathurapur,134,Raidighi,108223,Krishnachandrapur,Sundarban
7,The Parganas,304,South 24 Parganas,2767,Mathurapur I,20,Mathurapur,134,Raidighi,108222,Debipur,Sundarban
7,The Parganas,304,South 24 Parganas,2767,Mathurapur I,20,Mathurapur,134,Raidighi,108220,Abad Bhagawanpur,Sundarban
7,The Parganas,304,South 24 Parganas,2767,Mathurapur I,20,Mathurapur,134,Raidighi,108224,Lalpur,Sundarban
7,The Parganas,304,South 24 Parganas,2767,Mathurapur I,20,Mathurapur,134,Raidighi,108227,Nalua,Sundarban
7,The Parganas,304,South 24 Parganas,2769,Namkhana,20,Mathurapur,132,Sagar,108242,Frezarganj,Sundarban
7,The Parganas,304,South 24 Parganas,2769,Namkhana,20,Mathurapur,132,Sagar,108244,Mausini,Sundarban
7,The Parganas,304,South 24 Parganas,2769,Namkhana,20,Mathurapur,132,Sagar,108243,Haripur,Sundarban
7,The Parganas,304,South 24 Parganas,2769,Namkhana,20,Mathurapur,132,Sagar,108247,Shibrampur,Sundarban
7,The Parganas,304,South 24 Parganas,2769,Namkhana,20,Mathurapur,132,Sagar,108245,Namkhana,Sundarban
6,Medinipur Division,318,Paschim Medinipur,2976,Dantan-I,34,Medinipur,219,Dantan,110259,Chakismailpur,Medinipur Division
6,Medinipur Division,317,Purba Medinipur,2954,Egra-Ii,34,Medinipur,218,Egra,110067,Manjusree,Kanthi Division
6,Medinipur Division,317,Purba Medinipur,2954,Egra-Ii,34,Medinipur,218,Egra,110065,Deshbandhu,Kanthi Division
6,Medinipur Division,317,Purba Medinipur,2954,Egra-Ii,34,Medinipur,218,Egra,110068,Paniparul,Kanthi Division
6,Medinipur Division,317,Purba Medinipur,2954,Egra-Ii,34,Medinipur,218,Egra,110066,Dubda,Kanthi Division
6,Medinipur Division,317,Purba Medinipur,2954,Egra-Ii,34,Medinipur,218,Egra,110069,Sarbodaya,Kanthi Division
6,Medinipur Division,317,Purba Medinipur,2954,Egra-Ii,34,Medinipur,218,Egra,110063,Basudevpur,Kanthi Division
6,Medinipur Division,317,Purba Medinipur,2954,Egra-Ii,34,Medinipur,218,Egra,110070,Vivekananda,Kanthi Division
6,Medinipur Division,318,Paschim Medinipur,2993,Midnapore,34,Medinipur,228,Kharagpur,110429,Banpura,Medinipur Division
6,Medinipur Division,318,Paschim Medinipur,2993,Midnapore,34,Medinipur,228,Kharagpur,110434,Panchkhuri-Ii,Medinipur Division
6,Medinipur Division,318,Paschim Medinipur,2993,Midnapore,34,Medinipur,228,Kharagpur,110436,Shiromoni,Medinipur Division
6,Medinipur Division,318,Paschim Medinipur,2993,Midnapore,34,Medinipur,228,Kharagpur,110435,Pathra,Medinipur Division
6,Medinipur Division,318,Paschim Medinipur,2993,Midnapore,34,Medinipur,228,Kharagpur,110433,Panchkhuri-I,Medinipur Division
6,Medinipur Division,318,Paschim Medinipur,2993,Midnapore,34,Medinipur,236,Medinipur,110431,Dherua,Medinipur Division
6,Medinipur Division,318,Paschim Medinipur,2993,Midnapore,34,Medinipur,236,Medinipur,110430,Chandra,Medinipur Division
6,Medinipur Division,318,Paschim Medinipur,2993,Midnapore,34,Medinipur,236,Medinipur,110437,Tantigeria,Medinipur Division
6,Medinipur Division,318,Paschim Medinipur,2993,Midnapore,34,Medinipur,236,Medinipur,110432,Monidaha,Medinipur Division
6,Medinipur Division,318,Paschim Medinipur,2999,Salbani,34,Medinipur,236,Medinipur,110503,Shatpati,Medinipur Division
6,Medinipur Division,318,Paschim Medinipur,2999,Salbani,34,Medinipur,236,Medinipur,110494,Bankibandh,Medinipur Division
6,Medinipur Division,318,Paschim Medinipur,2999,Salbani,34,Medinipur,236,Medinipur,110500,Kashijora,Medinipur Division
6,Medinipur Division,318,Paschim Medinipur,2999,Salbani,34,Medinipur,236,Medinipur,110498,Garhmal,Medinipur Division
6,Medinipur Division,318,Paschim Medinipur,2999,Salbani,34,Medinipur,236,Medinipur,110499,Karnagarh,Medinipur Division
3,Nadia & Murshidabad,319,Murshidabad,3005,Bhagawangola-I,11,Murshidabad,62,Bhagabangola,110567,Mahisasthali,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3005,Bhagawangola-I,11,Murshidabad,62,Bhagabangola,110566,Mahammadpur,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3005,Bhagawangola-I,11,Murshidabad,62,Bhagabangola,110565,Kuthirampur,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3005,Bhagawangola-I,11,Murshidabad,62,Bhagabangola,110568,Sundarpur,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3005,Bhagawangola-I,11,Murshidabad,62,Bhagabangola,110561,Bhagawangola,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3005,Bhagawangola-I,11,Murshidabad,62,Bhagabangola,110562,Habaspur,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3005,Bhagawangola-I,11,Murshidabad,62,Bhagabangola,110563,Hanumantanagar,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3009,Domkal,11,Murshidabad,75,Domkal,110601,Garaimari,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3009,Domkal,11,Murshidabad,75,Domkal,110606,Juranpur,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3009,Domkal,11,Murshidabad,75,Domkal,110607,Madhurkul,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3009,Domkal,11,Murshidabad,75,Domkal,110609,Sarangpur,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3009,Domkal,11,Murshidabad,75,Domkal,110598,Bhagirathpur,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3009,Domkal,11,Murshidabad,75,Domkal,110608,Raipur,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3009,Domkal,11,Murshidabad,75,Domkal,110602,Garibpur,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3009,Domkal,11,Murshidabad,75,Domkal,110603,Ghoramara,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3003,Berhampore,11,Murshidabad,73,Hariharpara,110545,Madanpur,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3003,Berhampore,11,Murshidabad,73,Hariharpara,110540,Chhaighari,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3022,Raninagar-Ii,11,Murshidabad,76,Jalangi,110725,Katlamari-I,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3022,Raninagar-Ii,11,Murshidabad,76,Jalangi,110726,Katlamari-Ii,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3022,Raninagar-Ii,11,Murshidabad,76,Jalangi,110729,Rajapur,Berhampur
3,Nadia & Murshidabad,320,Nadia,3033,Karimpur-Ii,11,Murshidabad,77,Karimpur,110844,Murutia,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3033,Karimpur-Ii,11,Murshidabad,77,Karimpur,110850,Rahamatpur,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3033,Karimpur-Ii,11,Murshidabad,77,Karimpur,110848,Natidanga-I,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3033,Karimpur-Ii,11,Murshidabad,77,Karimpur,110849,Natidanga-Ii,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3033,Karimpur-Ii,11,Murshidabad,77,Karimpur,110841,Dhoradaha-I,Krishnanagar
3,Nadia & Murshidabad,320,Nadia,3033,Karimpur-Ii,11,Murshidabad,77,Karimpur,110842,Dhoradaha-Ii,Krishnanagar
3,Nadia & Murshidabad,319,Murshidabad,3009,Domkal,11,Murshidabad,63,Raninagar,110599,Dhulauri,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3022,Raninagar-Ii,11,Murshidabad,63,Raninagar,110724,Kalinagar-Ii,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3022,Raninagar-Ii,11,Murshidabad,63,Raninagar,110730,Raninagar-I,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3022,Raninagar-Ii,11,Murshidabad,76,Jalangi,110731,Raninagar-Ii,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3022,Raninagar-Ii,11,Murshidabad,63,Raninagar,110727,Malibari-I,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3022,Raninagar-Ii,11,Murshidabad,63,Raninagar,110728,Malibari-Ii,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3022,Raninagar-Ii,11,Murshidabad,63,Raninagar,110723,Kalinagar-I,Berhampur
8,Jangal Mahal,321,Purulia,3044,Arsha,35,Purulia,240,Baghmundi,110959,Sirkabad,Purulia
8,Jangal Mahal,321,Purulia,3044,Arsha,35,Purulia,240,Baghmundi,110956,Hetgugui,Purulia
8,Jangal Mahal,321,Purulia,3044,Arsha,35,Purulia,239,Balarampur,110954,Chatuhansa,Purulia
8,Jangal Mahal,321,Purulia,3044,Arsha,35,Purulia,239,Balarampur,110958,Puara,Purulia
8,Jangal Mahal,321,Purulia,3059,Purulia-I,35,Purulia,239,Balarampur,111088,Dimdiha,Purulia
8,Jangal Mahal,321,Purulia,3059,Purulia-I,35,Purulia,239,Balarampur,111087,Chakaltore,Purulia
8,Jangal Mahal,321,Purulia,3059,Purulia-I,35,Purulia,239,Balarampur,111090,Garafusra,Purulia
8,Jangal Mahal,321,Purulia,3059,Purulia-I,35,Purulia,239,Balarampur,111091,Lagda,Purulia
8,Jangal Mahal,321,Purulia,3059,Purulia-I,35,Purulia,239,Balarampur,111093,Sonaijuri,Purulia
8,Jangal Mahal,321,Purulia,3059,Purulia-I,35,Purulia,239,Balarampur,111089,Durku,Purulia
8,Jangal Mahal,321,Purulia,3044,Arsha,35,Purulia,241,Joypur,110952,Arsha,Purulia
8,Jangal Mahal,321,Purulia,3044,Arsha,35,Purulia,241,Joypur,110957,Mankiary,Purulia
8,Jangal Mahal,321,Purulia,3044,Arsha,35,Purulia,241,Joypur,110953,Beldih,Purulia
8,Jangal Mahal,321,Purulia,3049,Hura,35,Purulia,244,Kashipur,110996,Jabarrah,Purulia
8,Jangal Mahal,321,Purulia,3049,Hura,35,Purulia,244,Kashipur,111000,Lakhanpur,Purulia
8,Jangal Mahal,321,Purulia,3049,Hura,35,Purulia,244,Kashipur,110998,Keshergarh,Purulia
8,Jangal Mahal,321,Purulia,3049,Hura,35,Purulia,244,Kashipur,110999,Ladhurka,Purulia
8,Jangal Mahal,321,Purulia,3049,Hura,35,Purulia,244,Kashipur,110997,Kalabani,Purulia
8,Jangal Mahal,321,Purulia,3049,Hura,35,Purulia,244,Kashipur,111002,Rakhera-Bispuria,Purulia
8,Jangal Mahal,321,Purulia,3049,Hura,35,Purulia,244,Kashipur,110995,Hura,Purulia
8,Jangal Mahal,321,Purulia,3049,Hura,35,Purulia,243,Manbazar,110993,Chatumadar,Purulia
8,Jangal Mahal,321,Purulia,3049,Hura,35,Purulia,243,Manbazar,111001,Maguria-Lalpur,Purulia
8,Jangal Mahal,321,Purulia,3049,Hura,35,Purulia,243,Manbazar,110994,Daldali,Purulia
8,Jangal Mahal,321,Purulia,3059,Purulia-I,35,Purulia,242,Purulia,111092,Manara,Purulia
8,Jangal Mahal,321,Purulia,3059,Purulia-I,35,Purulia,242,Purulia,111086,Bhandarpuara-Chipida,Purulia
2,Neck Zone,311,Uttar Dinajpur,2885,Karandighi,5,Raiganj,31,Chakulia,109321,Bazargaon-I,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2885,Karandighi,5,Raiganj,31,Chakulia,109322,Bazargaon-Ii,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2886,Raiganj,5,Raiganj,33,Hemtabad,109343,Rampur,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2886,Raiganj,5,Raiganj,33,Hemtabad,109338,Jagadishpur,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2886,Raiganj,5,Raiganj,33,Hemtabad,109345,Sitgram,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2886,Raiganj,5,Raiganj,33,Hemtabad,109334,Bhatun,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2886,Raiganj,5,Raiganj,33,Hemtabad,109335,Bindole,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2886,Raiganj,5,Raiganj,33,Hemtabad,109341,Mahipur,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2886,Raiganj,5,Raiganj,33,Hemtabad,109344,Serpur,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2882,Islampur,5,Raiganj,29,Islampur,109286,Agdimti-Khanti,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2882,Islampur,5,Raiganj,29,Islampur,109290,Gunjaria,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2882,Islampur,5,Raiganj,29,Islampur,109287,Gaisal-I,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2882,Islampur,5,Raiganj,29,Islampur,109296,Panditpota-Ii,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2882,Islampur,5,Raiganj,29,Islampur,109291,Islampur,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2882,Islampur,5,Raiganj,29,Islampur,109294,Matikunda-Ii,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2882,Islampur,5,Raiganj,29,Islampur,109295,Panditpota-I,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2882,Islampur,5,Raiganj,29,Islampur,109297,Ramganj-I,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2882,Islampur,5,Raiganj,29,Islampur,109293,Matikunda-I,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2882,Islampur,5,Raiganj,29,Islampur,109288,Gaisal-Ii,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2882,Islampur,5,Raiganj,29,Islampur,109298,Ramganj-Ii,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2885,Karandighi,5,Raiganj,32,Karandighi,109323,Dalkhola-I,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2885,Karandighi,5,Raiganj,32,Karandighi,109328,Lahutara-Ii,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2885,Karandighi,5,Raiganj,32,Karandighi,109326,Karandighi-Ii,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2885,Karandighi,5,Raiganj,32,Karandighi,109320,Altapur-Ii,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2885,Karandighi,5,Raiganj,32,Karandighi,109329,Raniganj,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2885,Karandighi,5,Raiganj,32,Karandighi,109319,Altapur-I,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2885,Karandighi,5,Raiganj,32,Karandighi,109331,Rasakhowa-Ii,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2885,Karandighi,5,Raiganj,32,Karandighi,109324,Domohona,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2885,Karandighi,5,Raiganj,32,Karandighi,109325,Karandighi-I,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2885,Karandighi,5,Raiganj,32,Karandighi,109327,Lahutara-I,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2885,Karandighi,5,Raiganj,32,Karandighi,109330,Rasakhowa-I,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2886,Raiganj,5,Raiganj,34,Kaliaganj,109336,Birghoi,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2886,Raiganj,5,Raiganj,35,Raiganj,109333,Barua,Uttar Dinajpur
5,Howrah and Hooghly,313,Howrah,2909,Bally-Jagacha,27,Sreerampur,184,Domjur,109602,Jagadishpur,Howrah Sadar
5,Howrah and Hooghly,313,Howrah,2910,Domjur,27,Sreerampur,184,Domjur,109617,Narna,Howrah Sadar
5,Howrah and Hooghly,313,Howrah,2910,Domjur,27,Sreerampur,184,Domjur,109620,Shalap-I,Howrah Sadar
5,Howrah and Hooghly,313,Howrah,2910,Domjur,27,Sreerampur,184,Domjur,109616,Makardah-Ii,Howrah Sadar
5,Howrah and Hooghly,313,Howrah,2910,Domjur,27,Sreerampur,183,Jagatballavpur,109622,Uttar Jhapardaha,Howrah Sadar
5,Howrah and Hooghly,313,Howrah,2910,Domjur,27,Sreerampur,183,Jagatballavpur,109618,Parbatipur,Howrah Sadar
5,Howrah and Hooghly,313,Howrah,2910,Domjur,27,Sreerampur,183,Jagatballavpur,109619,Rudrapur,Howrah Sadar
5,Howrah and Hooghly,313,Howrah,2910,Domjur,27,Sreerampur,183,Jagatballavpur,109615,Makardah-I,Howrah Sadar
5,Howrah and Hooghly,313,Howrah,2910,Domjur,27,Sreerampur,183,Jagatballavpur,109608,Begari,Howrah Sadar
5,Howrah and Hooghly,313,Howrah,2911,Jagatballavpur,27,Sreerampur,183,Jagatballavpur,109632,Pantihal,Howrah Sadar
5,Howrah and Hooghly,313,Howrah,2911,Jagatballavpur,27,Sreerampur,183,Jagatballavpur,109634,Shankarhati-I,Howrah Sadar
5,Howrah and Hooghly,313,Howrah,2911,Jagatballavpur,27,Sreerampur,183,Jagatballavpur,109635,Shankarhati-Ii,Howrah Sadar
5,Howrah and Hooghly,313,Howrah,2911,Jagatballavpur,27,Sreerampur,183,Jagatballavpur,109626,Hantal Anantabati,Howrah Sadar
5,Howrah and Hooghly,313,Howrah,2911,Jagatballavpur,27,Sreerampur,183,Jagatballavpur,109628,Jagatballavpur-I,Howrah Sadar
5,Howrah and Hooghly,313,Howrah,2911,Jagatballavpur,27,Sreerampur,183,Jagatballavpur,109636,Shialdanga,Howrah Sadar
5,Howrah and Hooghly,313,Howrah,2911,Jagatballavpur,27,Sreerampur,183,Jagatballavpur,109631,Maju,Howrah Sadar
5,Howrah and Hooghly,313,Howrah,2911,Jagatballavpur,27,Sreerampur,183,Jagatballavpur,109629,Jagatballavpur-Ii,Howrah Sadar
5,Howrah and Hooghly,313,Howrah,2911,Jagatballavpur,27,Sreerampur,183,Jagatballavpur,109623,Baragachhia-I,Howrah Sadar
5,Howrah and Hooghly,313,Howrah,2911,Jagatballavpur,27,Sreerampur,183,Jagatballavpur,109624,Baragachhia-Ii,Howrah Sadar
6,Medinipur Division,317,Purba Medinipur,2971,Tamluk,30,Tamluk,206,Moyna,110212,Anantapur-I,Tamluk Division
6,Medinipur Division,317,Purba Medinipur,2971,Tamluk,30,Tamluk,206,Moyna,110213,Anantapur-Ii,Tamluk Division
6,Medinipur Division,317,Purba Medinipur,2971,Tamluk,30,Tamluk,206,Moyna,110222,Sreerampur-Ii,Tamluk Division
6,Medinipur Division,317,Purba Medinipur,2971,Tamluk,30,Tamluk,206,Moyna,110221,Sreerampur-I,Tamluk Division
6,Medinipur Division,317,Purba Medinipur,2971,Tamluk,30,Tamluk,206,Moyna,110216,Nilkunthia,Tamluk Division
6,Medinipur Division,317,Purba Medinipur,2971,Tamluk,30,Tamluk,207,Nandakumar,110217,Padumpur-I,Tamluk Division
6,Medinipur Division,317,Purba Medinipur,2971,Tamluk,30,Tamluk,207,Nandakumar,110214,Bishnubar-I,Tamluk Division
6,Medinipur Division,317,Purba Medinipur,2971,Tamluk,30,Tamluk,207,Nandakumar,110218,Padumpur-Ii,Tamluk Division
6,Medinipur Division,317,Purba Medinipur,2971,Tamluk,30,Tamluk,203,Tamluk,110223,Uttarsonamui,Tamluk Division
6,Medinipur Division,317,Purba Medinipur,2971,Tamluk,30,Tamluk,203,Tamluk,110220,Pipulberia-Ii,Tamluk Division
6,Medinipur Division,317,Purba Medinipur,2971,Tamluk,30,Tamluk,203,Tamluk,110215,Bishnubar-Ii,Tamluk Division
6,Medinipur Division,317,Purba Medinipur,2971,Tamluk,30,Tamluk,203,Tamluk,110219,Pipulberia-I,Tamluk Division
5,Howrah and Hooghly,313,Howrah,2906,Amta-Ii,26,Uluberia,181,Amta,109575,Kasmoli,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2906,Amta-Ii,26,Uluberia,181,Amta,109566,Amragori,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2906,Amta-Ii,26,Uluberia,181,Amta,109576,Kusberia,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2906,Amta-Ii,26,Uluberia,181,Amta,109569,Gazipur,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2906,Amta-Ii,26,Uluberia,181,Amta,109570,Ghoraberia Chitnan,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2906,Amta-Ii,26,Uluberia,181,Amta,109577,Noyapara,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2906,Amta-Ii,26,Uluberia,181,Amta,109579,Thalia,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2906,Amta-Ii,26,Uluberia,181,Amta,109568,Binla Krishnabati,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2906,Amta-Ii,26,Uluberia,181,Amta,109573,Jhikira,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2906,Amta-Ii,26,Uluberia,181,Amta,109567,Bhatora,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2906,Amta-Ii,26,Uluberia,181,Amta,109572,Jhamtia,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2906,Amta-Ii,26,Uluberia,181,Amta,109574,Kalna,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2906,Amta-Ii,26,Uluberia,181,Amta,109571,Jaypur,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2906,Amta-Ii,26,Uluberia,181,Amta,109578,Tajpur,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2907,Bagnan-I,26,Uluberia,181,Amta,109587,Kalyanpur,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2907,Bagnan-I,26,Uluberia,181,Amta,109589,Sabsit,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2907,Bagnan-I,26,Uluberia,181,Amta,109583,Baksihat,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2907,Bagnan-I,26,Uluberia,181,Amta,109582,Bainan,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2907,Bagnan-I,26,Uluberia,180,Bagnan,109584,Bangalpur,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2907,Bagnan-I,26,Uluberia,180,Bagnan,109586,Haturia-Ii,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2907,Bagnan-I,26,Uluberia,180,Bagnan,109588,Khalore,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2907,Bagnan-I,26,Uluberia,180,Bagnan,109581,Bagnan-Ii,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2907,Bagnan-I,26,Uluberia,180,Bagnan,109585,Haturia-I,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2907,Bagnan-I,26,Uluberia,180,Bagnan,109580,Bagnan-I,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2908,Bagnan-Ii,26,Uluberia,180,Bagnan,109596,Saratchandra,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2908,Bagnan-Ii,26,Uluberia,180,Bagnan,109590,Antila,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2908,Bagnan-Ii,26,Uluberia,180,Bagnan,109591,Bantul-Baidyanathpur,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2908,Bagnan-Ii,26,Uluberia,180,Bagnan,109595,Orphooli,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2908,Bagnan-Ii,26,Uluberia,180,Bagnan,109593,Halyan,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2908,Bagnan-Ii,26,Uluberia,180,Bagnan,109594,Mualyan Benapur,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2908,Bagnan-Ii,26,Uluberia,180,Bagnan,109592,Chandrabhag,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2914,Shyampur-I,26,Uluberia,179,Shyampur,109673,Syampur,Howrah Rural
5,Howrah and Hooghly,313,Howrah,2914,Shyampur-I,26,Uluberia,179,Shyampur,109665,Baneswarpur-I,Howrah Rural
